playerID,coachID,hofID,firstName,lastName,nameNote,nameGiven,nameNick,height,weight,shootCatch,legendsID,ihdbID,hrefID,firstNHL,lastNHL,firstWHA,lastWHA,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity,deathYear,deathMon,deathDay,deathCountry,deathState,deathCity,goals
aseltja01,,,Jack,Aseltine,,John Wesley,,68,167,R,,60145,,,,,,R,1896,6,2,Canada,ON,Perth,,,,,,,68
ashamar01,,,Arron,Asham,,Arron,,71,210,R,11459,19303,ashamar01,1998,2011,,,R,1978,4,13,Canada,MB,Portage la Prairie,,,,,,,99
ashbeba01,,,Barry,Ashbee,,William Barry,Ash,70,180,R,11874,117,ashbeba01,1965,1973,,,D,1939,7,28,Canada,ON,Weston,1977,5,12,USA,PA,Philadelphia,227
ashbo01,,,Bob,Ash,,Robert John,Squeaky,69,170,L,,10009,ashbo01,,,1972,1974,D,1943,9,29,Canada,SK,Broadview,,,,,,,20
ashbydo01,,,Don,Ashby,,Donald Alan,Ants,73,185,L,11875,118,ashbydo01,1975,1980,,,C,1955,3,8,Canada,BC,Kamloops,1981,5,30,,,,2
,,ashlejo01h,John,Ashley,,John G.,,,,,O198101,,,,,,,,1930,3,5,Canada,ON,Galt,2008,1,5,Canada,ON,Kitchener,136
ashtobr01,,,Brent,Ashton,,Brent Kenneth,Ash,73,210,L,10039,119,ashtobr01,1979,1992,,,L,1960,5,18,Canada,SK,Saskatoon,,,,,,,227
ashtoca01,,,Carter,Ashton,,,,75,215,,,,ashtoca01,2011,2011,,,R,1991,4,1,,,,,,,,,,88
ashtoro01,,,Ron,Ashton,,Ronald,,73,205,L,,8601,ashtoro01,,,1974,1974,L,1954,5,8,Canada,SK,Regina,,,,,,,49
ashwofr01,,,Frank,Ashworth,,Frank,,68,155,L,11876,13018,ashwofr01,1946,1946,,,C,1927,10,16,Canada,SK,Moose Jaw,,,,,,,173
askeyto01,,,Tom,Askey,,Thomas,,73,195,L,18328,18214,askeyto01,1997,1998,,,G,1974,10,4,USA,NY,Tonawanda,,,,,,,125
asmunfr01,,,Freeman,Asmundson,,Freeman,Duke,74,195,R,,10541,asmunfr01,,,1972,1975,D/R,1943,8,17,Canada,MB,Vita,,,,,,,164
asmunos01,,,Oscar,Asmundson,,Oscar,Ossie,71,170,R,11877,17123,asmunos01,1932,1937,,,C,1908,11,17,Canada,AB,Red Deer,1964,11,2,,,,123
astaska01,,,Kaspars,Astashenko,,Kaspars,,74,183,L,19338,40069,astaska01,1999,2000,,,D,1975,2,17,Latvia,,Riga,,,,,,,69
astlema01,,,Mark,Astley,,Mark,,71,185,L,10041,123,astlema01,1993,1995,,,D,1969,3,30,Canada,AB,Calgary,,,,,,,184
astroha01,,,Hardy,Astrom,,Hardy,,72,170,L,18417,124,astroha01,1977,1980,,,G,1951,3,29,Sweden,,Skelleftea,,,,,,,229
atanawa01,,,Walt,Atanas,,Walter,Ants,68,174,R,11878,13049,atanawa01,1944,1944,,,R,1922,12,22,Canada,ON,Hamilton,1991,8,8,,,,41
atchebl01,,,Blair,Atcheynum,,Blair,,74,198,R,10042,125,atchebl01,1992,2000,,,R,1969,4,20,Canada,SK,Estevan,,,,,,,191
atkinar01,,,Archie,Atkinson,,Archibald Maynard,,68,175,R,,,,,,,,D,1884,2,1,Canada,ON,Ottawa,,,,,,,173
atkinca01,,,Cam,Atkinson,,,,67,173,,,,atkinca01,2011,2011,,,R,1989,6,5,,,,,,,,,,122
atkinst01,,,Steve,Atkinson,,Steven John,The Snail,71,170,R,11879,127,atkinst01,1968,1974,1975,1975,R,1948,10,16,Canada,ON,Toronto,2003,5,6,,,,15
attwebo01,,,Bob,Attwell,,Robert Allan,,72,192,R,11880,7457,attwebo01,1979,1980,,,R,1959,12,26,USA,WA,Spokane,,,,,,,44
attwero01,,,Ron,Attwell,,Ronald Allan,,72,185,R,11881,10052,attwero01,1967,1967,,,R,1935,2,9,Canada,ON,Humber Summit,,,,,,,49
aubinje01,,,Jean-Sebastien,Aubin,,Jean Sebastien,Seabass,71,180,R,18277,28496,aubinje01,1998,2007,,,G,1977,7,19,Canada,QC,Montreal,,,,,,,194
aubinno01,,,Norm,Aubin,,Normand,,72,185,L,11882,129,aubinno01,1981,1982,,,C,1960,7,26,Canada,QC,St. Leonard,,,,,,,65
aubinse01,,,Serge,Aubin,,Serge,,73,200,L,10031,18614,aubinse01,1998,2005,,,C,1975,2,15,Canada,QC,Val d'Or,,,,,,,110
aubrypi01,,,Pierre,Aubry,,Pierre,,70,170,L,11883,131,aubrypi01,1980,1984,,,C,1960,4,15,Canada,QC,Cap-de-la-Madeleine,,,,,,,147
aubryse01,,,Serge,Aubry,,Serge Dieudonne,,67,165,L,,132,aubryse01,,,1972,1976,G,1942,1,2,Canada,QC,Montreal,,,,,,,145
aubucos01,,,Ossie,Aubuchon,,Oscar,,70,175,L,11884,14564,aubucos01,1942,1943,,,L,1917,1,1,Canada,QC,St. Hyacinthe,,,,,,,34
aucoiad01,,,Adrian,Aucoin,,Adrian,,74,215,R,10043,133,aucoiad01,1994,2011,,,D,1973,7,3,Canada,ON,Ottawa,,,,,,,52
aucoike01,,,Keith,Aucoin,,,,69,187,R,21210,59525,aucoike01,2005,2011,,,C,1978,11,6,USA,MA,Waltham,,,,,,,101
audetdo01,,,Donald,Audette,,Donald,,68,190,R,10044,134,audetdo01,1989,2003,,,R,1969,9,23,Canada,QC,Laval,,,,,,,182
audetph01,,,Philippe,Audet,,Philippe,,74,202,L,10766,19357,audetph01,1998,1998,,,L,1977,6,4,Canada,ON,Ottawa,,,,,,,40
augele01,,,Les,Auge,,Lester A. (Jr.),,73,190,L,11885,7354,augele01,1980,1980,,,D,1953,5,16,USA,MN,St. Paul,2002,9,20,USA,MN,St. Paul,235
auguspa01,,,Patrik,Augusta,,Patrik,,70,170,L,14856,136,auguspa01,1993,1998,,,R,1969,11,13,Czech Republic,,Jihlava,,,,,,,238
auldal01,,,Alex,Auld,,Alexander,,76,200,L,19244,31798,auldal01,2001,2011,,,G,1981,1,7,Canada,AB,Cold Lake,,,,,,,99
aulieke01,,,Keith,Aulie,,,,78,208,,,,aulieke01,2010,2011,,,D,1989,6,11,Canada,SK,Rouleau,,,,,,,115
aulinja01,,,Jared,Aulin,,,,72,192,R,19602,31167,aulinja01,2002,2002,,,C,1982,3,15,Canada,AB,Calgary,,,,,,,78
auriela01,,,Larry,Aurie,,Harry Lawrence,Little Dempsey,66,148,R,11886,137,auriela01,1927,1938,,,R,1905,2,8,Canada,ON,Sudbury,1952,12,11,USA,MI,Detroit,112
averyse01,,,Sean,Avery,,,,70,195,L,20102,25942,averyse01,2001,2011,,,C,1980,4,10,Canada,ON,North York,,,,,,,126
awreydo01,,,Don,Awrey,,Donald William,Bugsy/Elbows,72,175,L,11887,147,awreydo01,1963,1978,,,D,1943,7,18,Canada,ON,Kitchener,,,,,,,238
axelspj01,,,P.J.,Axelsson,,Anders Per-Johan,Pebben,73,175,L,11460,15995,axelspj01,1997,2008,,,L,1975,2,26,Sweden,,Kungalv,,,,,,,217
ayresve01,,,Vern,Ayres,,Thomas Vernon,,74,220,L,11888,149,ayresve01,1930,1935,,,D,1909,4,27,Canada,ON,Toronto,1968,2,18,Canada,ON,Scarborough,20
babanpe01,,,Pete,Babando,,Peter Joseph,,69,187,L,11889,153,babanpe01,1947,1952,,,L,1925,5,10,Canada,ON,South Porcupine,,,,,,,135
babarse01,,,Sergei,Babariko,,,,,,,,65246,babarse01,,,1977,1978,G,,,,,,,,,,,,,173
babchan01,,,Anton,Babchuk,,,,77,212,R,20590,64494,babchan01,2003,2011,,,D,1984,5,6,Ukraine,,Kiev,,,,,,,79
babcobo01,,,Bobby,Babcock,,Robert,,73,222,L,10048,154,babcobo01,1990,1992,,,D,1968,8,3,Canada,ON,Agincourt,,,,,,,204
,babcomi01c,,Mike,Babcock,,,,,,,,42688,babcomi99c,,,,,,1963,4,29,Canada,ON,Manitouwadge,,,,,,,203
babenyu01,,,Yuri,Babenko,,,,73,200,L,11463,31824,babenyu01,2000,2000,,,C,1978,1,2,Russia,,Penza,,,,,,,234
babewa01,,,Warren,Babe,,Warren,,74,190,L,11890,157,babewa01,1987,1990,,,L,1968,9,7,Canada,AB,Medicine Hat,,,,,,,220
babinmi01,,,Mitch,Babin,,Mitchell,,74,195,L,11891,7743,babinmi01,1975,1975,,,C,1954,11,1,Canada,ON,Kapuskasing,,,,,,,178
babycda01,,,Dave,Babych,,David Michael,Gramps,74,215,L,10049,159,babycda01,1980,1998,,,D,1961,5,23,Canada,AB,Edmonton,,,,,,,42
babycwa01,,,Wayne,Babych,,Wayne Joseph,,71,191,R,11893,160,babycwa01,1978,1986,,,R,1958,6,6,Canada,AB,Edmonton,,,,,,,143
babyjo01,,,John,Baby,,John George,,72,195,R,11892,158,babyjo01,1977,1978,,,D,1957,5,18,Canada,ON,Sudbury,,,,,,,38
bacaje01,,,Jergus,Baca,,Jergus,,74,211,L,10050,161,bacaje01,1990,1991,,,D,1965,1,4,Slovakia,,Liptovsky Mikulas,,,,,,,151
bacasja01,,,Jason,Bacashihua,,,Cash,71,177,L,20281,56777,bacasja01,2005,2006,,,G,1982,9,20,USA,MI,Garden City,,,,,,,189
bachmri01,,,Richard,Bachman,,,,71,170,,,,bachmri01,2010,2011,,,G,1987,7,25,USA,UT,Salt Lake City,,,,,,,96
bachry01,,,Ryan,Bach,,Ryan,Bacher,73,185,L,18747,22596,bachry01,1998,1998,,,G,1973,10,21,Canada,AB,Sherwood Park,,,,,,,73
backeda01,,,David,Backes,,,,75,225,R,20986,67657,backeda01,2006,2011,,,R,1984,5,1,USA,MN,Blaine,,,,,,,195
backljo01,,,Johan,Backlund,,,,74,198,R,,76080,backljo01,2009,2009,,,G,1981,7,24,Sweden,,Skelleftea,,,,,,,112
backlmi01,,,Mikael,Backlund,,,,72,194,L,22229,104255,backlmi01,2008,2011,,,C,1989,3,17,Sweden,,Vasteras,,,,,,,16
backmch01,,,Christian,Backman,,,,76,206,L,16564,36980,backmch01,2002,2008,,,D,1980,4,28,Sweden,,Alingsas,,,,,,,56
backmmi01,,,Mike,Backman,,Michael Charles,,70,175,R,11894,6594,backmmi01,1981,1983,,,R,1955,1,2,Canada,NS,Halifax,,,,,,,82
backope01,,,Pete,Backor,,Peter,,72,190,L,11895,13144,backope01,1944,1944,,,D,1919,4,29,Canada,ON,Fort William,1988,6,30,,,,92
backsni01,,,Niklas,Backstrom,,,,74,196,L,21922,42585,backsni01,2006,2011,,,G,1978,2,13,Finland,,Helsinki,,,,,,,253
backsni02,,,Nicklas,Backstrom,,,,72,183,L,21927,81390,backsni02,2007,2011,,,C,1987,11,23,Sweden,,Gavle,,,,,,,29
backsra01,,,Ralph,Backstrom,,Ralph Gerald,,70,165,L,11896,163,backsra01,1956,1972,1973,1976,C,1937,9,18,Canada,ON,Kirkland Lake,,,,,,,29
baertsv01,,,Sven,Baertschi,,,,70,181,,,,baertsv01,2011,2011,,,L,1992,10,5,,,,,,,,,,15
bagnadr01,,,Drew,Bagnall,,,,75,220,,,,bagnadr01,2010,2010,,,D,1983,10,26,Canada,MB,Oakbank,,,,,,,175
baileac01,,baileac01h,Ace,Bailey,,Irvine Wallace,,70,160,R,P197502,167,baileac01,1926,1933,,,R,1903,7,3,Canada,ON,Bracebridge,1992,4,7,,,,217
bailebo01,,,Bob,Bailey,,Robert Allan,Bashin Bob,71,180,R,11899,168,bailebo01,1953,1957,,,R,1931,5,29,Canada,ON,Kenora,2003,10,24,,,,29
bailega01,,,Garnet,Bailey,,Garnet Edward,Ace,71,192,L,11897,169,bailega01,1968,1977,1978,1978,L,1948,6,13,Canada,SK,Lloydminster,2001,9,11,USA,NY,New York,123
bailejo01,,,Josh,Bailey,,,,73,188,L,22679,89753,bailejo01,2008,2011,,,C,1989,10,2,Canada,ON,Oshawa,,,,,,,235
bailere01,,,Reid,Bailey,,Reid,,74,200,L,11900,7360,bailere01,1980,1983,,,D,1956,5,28,Canada,ON,Toronto,,,,,,,88
bailesc01,,,Scott,Bailey,,Scott,Bailes,72,195,L,18210,172,bailesc01,1995,1996,,,G,1972,5,2,Canada,AB,Calgary,,,,,,,77
bailljo01,,,Joel,Baillargeon,,Joel,,73,205,L,11901,173,bailljo01,1986,1988,,,L,1964,10,6,Canada,QC,Charlesbourg,,,,,,,79
,,bainda01h,Dan,Bain,,Donald Henderson,,,,,P194501,,bainda01,,,,,C,1874,2,14,Canada,ON,Belleville,1962,8,15,,,,196
bairdke01,,,Ken,Baird,,Kenneth Stewart,,72,190,L,11902,175,bairdke01,1971,1971,1972,1977,D,1951,2,1,Canada,MB,Flin Flon,,,,,,,166
bakerbi01,,,Bill,Baker,,William Robert,,73,195,L,11903,176,bakerbi01,1980,1982,,,D,1956,11,29,USA,MN,Grand Rapids,,,,,,,100
bakerbi02,,,Bill,Baker,,William,,,,,,,,,,,,G,,,,,,,,,,,,,226
bakerbr01,,,Brownie,Baker,,Alfred Hedge,,68,154,R,,,,,,,,R/D,1889,3,21,Canada,QC,Lennoxville,,,,,,,191
bakerfr01,,,Frank,Baker,,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,63
bakerha01,,,Hamilton,Baker,,Hamilton George,Hammy,69,164,R,,,,,,,,R,1893,7,25,Canada,MB,Winnipeg,,,,,,,183
,,bakerho01h,Hobey,Baker,,Hobart Amory Hare,,,,,P194502,,bakerho01,,,,,D,1892,1,15,USA,PA,Wissahickon,1918,12,21,France,,Tours,132
bakerja01,,,Jamie,Baker,,James Patrick,,72,195,L,10052,178,bakerja01,1989,1998,,,C,1966,8,31,Canada,ON,Nepean,,,,,,,145
bakerst01,,,Steve,Baker,,Stephen,Broadway,75,200,L,18418,179,bakerst01,1979,1982,,,G,1957,5,6,USA,MA,Boston,,,,,,,179
bakovpe01,,,Peter,Bakovic,,Peter George,,74,200,R,11904,180,bakovpe01,1987,1987,,,L,1965,1,31,Canada,ON,Thunder Bay,,,,,,,7
balach01,,,Chris,Bala,,,,73,196,L,16630,35439,balach01,2001,2001,,,L,1978,9,24,USA,VA,Alexandria,,,,,,,60
balasja01,,,Jaroslav,Balastik,,,,74,205,L,20723,56996,balasja01,2005,2006,,,L,1979,11,28,Czech Republic,,Gottwaldov,,,,,,,246
baldehe01,,,Helmut,Balderis,,Helmut,The Riga Express/Electric Train,71,190,R,11905,7847,baldehe01,1989,1989,,,R,1952,6,30,Latvia,,Riga,,,,,,,110
baldwdo01,,,Doug,Baldwin,,Douglas Colin Roy,,72,175,L,11906,12783,baldwdo01,1945,1947,,,D,1922,11,2,Canada,MB,Winnipeg,2007,7,10,Canada,MB,Gimli,115
balejjo01,,,Jozef,Balej,,,,73,195,R,19633,50611,balejjo01,2003,2005,,,R,1982,2,22,Slovakia,,Myjava,,,,,,,131
balesmi01,,,Mike,Bales,,Michael Raymond,Baler,73,200,L,18211,182,balesmi01,1992,1996,,,G,1971,8,6,Canada,SK,Prince Albert,,,,,,,221
balfoea01,,,Earl,Balfour,,Earl Frederick,Spider,73,180,L,11907,183,balfoea01,1951,1960,,,L,1933,1,4,Canada,ON,Toronto,,,,,,,244
balfomu01,,,Murray,Balfour,,Murray Lewis,Rocky,69,178,R,11908,184,balfomu01,1956,1964,,,R,1936,8,24,Canada,SK,Regina,1965,5,30,Canada,SK,Regina,191
,,ballaha01h,Harold,Ballard,,Harold E.,,,,,B197702,,,,,,,,1903,7,30,Canada,ON,Toronto,1990,4,11,,,,151
ballake01,,,Keith,Ballard,,,,71,208,L,20527,61770,ballake01,2005,2011,,,D,1982,11,26,USA,MN,Baudette,,,,,,,81
ballbl01,,,Blake,Ball,,Blake Douglas,,75,210,L,,6812,ballbl01,,,1972,1972,D,1938,2,25,Canada,ON,Berks Falls,2006,1,20,,,,55
ballte01,,,Terry,Ball,,Terrence James,,69,160,R,11909,7899,ballte01,1967,1971,1972,1976,D,1944,11,29,Canada,MB,Selkirk,,,,,,,109
balmoma01,,,Maxim,Balmochnykh,,Maxim,,73,210,L,14850,33998,balmoma01,1999,1999,,,L,1979,3,7,Russia,,Lipetsk,,,,,,,125
balonda01,,,Dave,Balon,,David Alexander,,70,180,L,11910,186,balonda01,1959,1972,1973,1973,L,1938,8,2,Canada,SK,Wakaw,2007,5,29,Canada,SK,Prince Albert,116
baltibr01,,,Bryon,Baltimore,,Byron Donald,Balts,74,190,R,11911,187,baltibr01,1979,1979,1974,1978,D,1952,8,26,Canada,YT,Whitehorse,,,,,,,116
baluist01,,,Stan,Baluik,,Stanley,,68,160,L,11912,10797,baluist01,1959,1959,,,C,1935,10,5,Canada,ON,Port Arthur,,,,,,,187
bancrst01,,,Steve,Bancroft,,Steven,,73,214,L,10054,189,bancrst01,1992,2001,,,D,1970,10,6,Canada,ON,Toronto,,,,,,,182
banduje01,,,Jeff,Bandura,,Jeffrey Joseph Mitchell,,73,195,R,11913,8000,banduje01,1980,1980,,,D,1957,2,4,Canada,BC,White Rock,,,,,,,172
banhafr01,,,Frank,Banham,,Frank,,72,190,R,11466,21474,banhafr01,1996,2002,,,R,1975,4,14,Canada,AB,Calahoo,,,,,,,145
banksda01,,,Darren,Banks,,Darren Alexander,,74,215,L,10055,193,banksda01,1992,1993,,,L,1966,3,18,Canada,ON,Toronto,,,,,,,46
bannemu01,,,Murray,Bannerman,,Murray,Banana,71,185,L,18419,194,bannemu01,1977,1986,,,G,1957,4,27,Canada,ON,Ft. Frances,,,,,,,252
bannidr01,,,Drew,Bannister,,Drew,,74,200,R,10057,196,bannidr01,1995,2001,,,D,1974,9,4,Canada,ON,Belleville,,,,,,,73
barahra01,,,Ralph,Barahona,,Ralph J.,,70,180,L,10058,197,barahra01,1990,1991,,,C,1965,11,16,USA,CA,Long Beach,,,,,,,202
baraniv01,,,Ivan,Baranka,,,,75,205,L,20978,72680,baraniv01,2007,2007,,,D,1985,5,19,Slovakia,,Ilva,,,,,,,248
barbean01,,,Andy,Barbe,,Andrew Joseph,,72,170,R,11914,12082,barbean01,1950,1950,,,R,1923,7,27,Canada,ON,Coniston,2004,1,15,USA,PA,Pittsburgh,67
barbebi01,barbebi01c,barbebi01h,Bill,Barber,,William Charles,Swannie,72,195,L,P199001,199,barbebi01,1972,1983,,,L,1952,7,11,Canada,ON,Callander,,,,,,,225
barbebo01,,,Bob,Barber,,Robert Ian,Butch,70,172,L,,6801,barbebo01,,,1972,1973,D,1943,8,31,Canada,AB,Fairview,,,,,,,190
barbedo01,,,Don,Barber,,Donald Frederick,The Swan,74,205,L,10059,200,barbedo01,1988,1991,,,L,1964,12,2,Canada,BC,Victoria,,,,,,,203
barboal01,,,Alf,Barbour,,Alfred James,,72,170,L,,,,,,,,C,1891,,,Canada,MB,Souris,,,,,,,228
barchkr01,,,Krys,Barch,,,,74,200,L,16632,31864,barchkr01,2006,2011,,,R,1980,3,26,Canada,ON,Hamilton,,,,,,,54
barilbi01,,,Bill,Barilko,,William D.,Bashin' Bill,71,180,L,11916,201,barilbi01,1946,1950,,,D,1927,3,25,Canada,ON,Timmins,1951,8,26,Canada,ON,Cochrane,175
barinmi01,,,Michal,Barinka,,,,75,217,L,20985,63008,barinmi01,2003,2005,,,D,1984,6,12,Czech Republic,,Vyskov,,,,,,,26
barkeca01,,,Cam,Barker,,,,75,222,L,21261,62512,barkeca01,2005,2011,,,D,1986,4,4,Canada,MB,Winnipeg,,,,,,,30
barkldo01,barkldo01c,,Doug,Barkley,,Norman Douglas,,74,185,R,11917,203,barkldo01,1957,1965,,,D,1937,1,6,Canada,AB,Lethbridge,,,,,,,76
barlobo01,,,Bob,Barlow,,Robert George,,70,165,L,11918,205,barlobo01,1969,1970,1974,1974,L,1935,6,17,Canada,ON,Hamilton,,,,,,,54
barnama01,,,Matthew,Barnaby,,Matthew,Killer,72,189,L,10061,206,barnama01,1992,2006,,,R,1973,5,4,Canada,ON,Ottawa,,,,,,,149
barnebl01,,,Blair,Barnes,,Blair,Barnsey,71,190,R,11919,6140,barnebl01,1982,1982,,,R,1960,9,21,Canada,ON,Windsor,2010,6,29,USA,IL,Chicago,16
barneno01,,,Norm,Barnes,,Norman Leonard Charles,,72,190,L,11920,208,barneno01,1976,1981,,,D,1953,8,24,Canada,ON,Toronto,,,,,,,117
barnery01,,,Ryan,Barnes,,,,73,201,L,16636,31778,barnery01,2003,2003,,,L,1980,1,30,Canada,ON,Dunnville,,,,,,,157
barnesc01,,,Scott,Barney,,,,76,210,R,11606,23719,barnesc01,2002,2005,,,C,1979,3,27,Canada,ON,Oshawa,,,,,,,86
barnest01,,,Stu,Barnes,,Stuart Douglas,,71,180,R,10062,210,barnest01,1991,2007,,,C,1970,12,25,Canada,AB,Spruce Grove,,,,,,,5
baronma01,,,Marco,Baron,,Marco Joseph,,71,180,L,18420,213,baronma01,1979,1984,,,G,1959,4,8,Canada,QC,Montreal,,,,,,,158
baronmu01,,,Murray,Baron,,Murray D.,Bear,75,215,L,10063,214,baronmu01,1989,2003,,,D,1967,6,1,Canada,BC,Prince George,,,,,,,13
baronno01,,,Normand,Baron,,Normand,,72,205,L,11921,6139,baronno01,1983,1985,,,L,1957,12,15,Canada,QC,Verdun,,,,,,,70
barrado01,,,Doug,Barrault,,Douglas,,74,205,R,10065,217,barrado01,1992,1993,,,R,1970,4,21,Canada,BC,Golden,,,,,,,49
barrato01,,,Tom,Barrasso,,Thomas Patrick,Tomcat,75,210,R,18212,216,barrato01,1983,2002,,,G,1965,3,31,USA,MA,Boston,,,,,,,32
barrda01,,,Dave,Barr,,David Angus,,73,195,R,10064,215,barrda01,1981,1993,,,R,1960,11,30,Canada,ON,Toronto,,,,,,,123
barrefr01,,,Fred,Barrett,,Frederick William,Swoop,71,195,L,11922,218,barrefr01,1970,1983,,,D,1950,1,26,Canada,ON,Ottawa,,,,,,,142
barrejo01,,,John,Barrett,,John David,Bear,73,210,L,11923,219,barrejo01,1980,1987,,,D,1958,7,1,Canada,ON,Ottawa,,,,,,,175
barrido01,,,Doug,Barrie,,Douglas Robert,,69,175,R,11924,220,barrido01,1968,1971,1972,1976,D,1946,10,2,Canada,AB,Edmonton,,,,,,,200
barrile01,,,Len,Barrie,,Len,,72,200,L,10066,221,barrile01,1989,2000,,,C,1969,6,4,Canada,BC,Kimberley,,,,,,,156
barrity01,,,Tyson,Barrie,,,,70,190,,,,barrity01,2011,2011,,,D,1991,7,26,,,,,,,,,,185
barryed01,,,Ed,Barry,,Edward Thomas,,70,180,L,11925,13325,barryed01,1946,1946,,,D,1919,10,12,USA,MA,Wellesley,,,,,,,48
barryma01,,barryma01h,Marty,Barry,,Martin A.,Goal-a-Game,71,175,L,P196501,222,barryma01,1927,1939,,,C,1905,12,8,Canada,QC,Quebec,1969,8,20,,,,130
barryra01,,,Ray,Barry,,William Raymond,,71,170,L,11927,223,barryra01,1951,1951,,,C,1928,10,4,USA,MA,Revere,,,,,,,216
bartelu01,,,Lubos,Bartecko,,Lubos,,71,200,L,16972,29431,bartelu01,1998,2002,,,L,1976,7,14,Slovakia,,Kezmarok,,,,,,,192
bartero01,,,Robin,Bartel,,Robin Dale,,72,200,L,11928,6185,bartero01,1985,1986,,,D,1961,5,16,Canada,SK,Drake,,,,,,,118
bartkma01,,,Matt,Bartkowski,,,,73,196,,,,bartkma01,2010,2011,,,D,1988,6,4,USA,PA,Pittsburgh,,,,,,,46
bartlji01,,,Jim,Bartlett,,James Baker,Rocky,69,165,L,11930,228,bartlji01,1954,1960,,,L,1932,5,27,Canada,QC,Verdun,,,,,,,99
bartocl01,,,Cliff,Barton,,Clifford John,,67,155,R,11931,16188,bartocl01,1929,1939,,,R,1907,9,3,USA,MI,Sault Ste. Marie,1969,9,14,,,,223
bartomi01,,,Milan,Bartovic,,,,71,200,L,19303,45064,bartomi01,2002,2005,,,R,1981,4,9,Slovakia,,Trencin,,,,,,,107
bartope01,,,Peter,Bartos,,,,72,185,R,19772,51240,bartope01,2000,2000,,,L,1973,9,5,Czech Republic,,Martin,,,,,,,187
bartuos01,,,Oskars,Bartulis,,,,74,184,L,,80396,bartuos01,2009,2010,,,D,1987,1,21,Latvia,,Ogre,,,,,,,257
bashkan01,,,Andrei,Bashkirov,,Andrei,,72,215,L,16492,10738,bashkan01,1998,2000,,,L,1970,6,22,Russia,,Shelehov,,,,,,,199
bassco01,,,Cody,Bass,,,,72,206,R,21713,76771,bassco01,2007,2011,,,C,1987,1,7,Canada,ON,Owen Sound,,,,,,,5
bassebo01,,,Bob,Bassen,,Robert P.,Bass,70,185,L,10071,234,bassebo01,1985,1999,,,C,1965,5,6,Canada,AB,Calgary,,,,,,,243
basseha01,,,Hank,Bassen,,Henry,Red,70,180,L,18421,235,basseha01,1954,1967,,,G,1932,12,6,Canada,AB,Calgary,2009,5,29,Canada,AB,Calgary,210
,bassejo01c,,John,Bassett,,,,,,,,,bassejo99c,,,,,,1939,2,5,Canada,ON,Toronto,,,,,,,109
bastiba01,,,Baz,Bastien,,Aldege,,67,160,L,18422,14210,bastiba01,1945,1945,,,G,1919,8,29,Canada,ON,Timmins,1983,3,15,,,,14
bastry01,,,Ryan,Bast,,Ryan,,74,190,L,16956,23553,bastry01,1998,1998,,,D,1975,8,27,Canada,SK,Regina,,,,,,,72
batemja01,,,Jamie,Bateman,,James,,73,185,L,,10236,batemja01,,,1974,1975,L,1954,9,16,Canada,QC,Thetford Mines,,,,,,,52
batessh01,,,Shawn,Bates,,Shawn William,,72,210,R,14819,22501,batessh01,1997,2007,,,C,1975,4,3,USA,MA,Melrose,,,,,,,39
bathefr01,,,Frank,Bathe,,Francis Leonard,,73,185,L,11932,239,bathefr01,1974,1983,,,D,1954,9,27,Canada,ON,Oshawa,,,,,,,194
bathgan01,bathgan01c,bathgan01h,Andy,Bathgate,,Andrew James,Handy Andy,72,180,R,P197801,241,bathgan01,1952,1970,1974,1974,R,1932,8,28,Canada,MB,Winnipeg,,,,,,,242
bathgfr01,,,Frank,Bathgate,,Frank Douglas,Biscuit,70,162,R,11934,11433,bathgfr01,1952,1952,,,C,1930,2,14,Canada,MB,Winnipeg,,,,,,,145
battaba01,,,Bates,Battaglia,,Jonathan Bates,,74,205,L,10386,21984,battaba01,1997,2007,,,L,1975,12,13,USA,IL,Chicago,,,,,,,155
batteca01,,,Carl,Battell,,Carl Edward,,71,170,L,,60189,,,,,,C/D,1893,5,28,Canada,SK,Moose Jaw,,,,,,,249
batteje01,,,Jeff,Batters,,Jeffrey William,,74,215,R,10073,242,batteje01,1993,1994,,,D,1970,10,23,Canada,BC,Victoria,1996,8,23,,,,120
batyrru01,,,Ruslan,Batyrshin,,Ruslan,,73,185,L,14880,18610,batyrru01,1995,1995,,,D,1975,2,19,Russia,,Moscow,,,,,,,24
bauerbo01,,bauerbo01h,Bobby,Bauer,,Robert Theodore,,66,150,R,P199601,11442,bauerbo01,1936,1951,,,R,1915,2,16,Canada,ON,Waterloo,1964,9,16,,,,250
,,bauerda01h,David,Bauer,,David William,,,,,B198901,,,,,,,,1924,11,2,Canada,ON,Kitchener,1988,11,9,Canada,ON,Goderich,139
baumaga01,,,Gary,Bauman,,Gary Glenwood,,71,175,L,18423,245,baumaga01,1966,1968,,,G,1940,7,21,Canada,AB,Innisfail,2006,10,16,Canada,AB,Calgary,83
baumgke01,,,Ken,Baumgartner,,Kenneth James,The Bomber,73,205,L,10075,246,baumgke01,1987,1998,,,L,1966,3,11,Canada,MB,Flin Flon,,,,,,,91
baumgmi01,,,Mike,Baumgartner,,Michael Edward,,74,195,L,11936,10921,baumgmi01,1974,1974,,,D,1949,1,30,USA,MN,Roseau,,,,,,,189
baumgno01,,,Nolan,Baumgartner,,Nolan,,74,205,R,10402,11359,baumgno01,1995,2009,,,D,1976,3,23,Canada,AB,Calgary,,,,,,,146
